,id_tweet,date_tweet,tweet,sentiment,indice_confiance
154,1303490310731780096,2020-09-09 00:28:02,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
155,1303488313886740481,2020-09-09 00:20:06,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
156,1303488272413278208,2020-09-09 00:19:56,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
157,1303486976964751361,2020-09-09 00:14:47,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
158,1303485472589705216,2020-09-09 00:08:48,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
159,1303484857519988737,2020-09-09 00:06:22,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
160,1303484496193314816,2020-09-09 00:04:56,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
161,1303483403254128641,2020-09-09 00:00:35,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
162,1303482110024572932,2020-09-08 23:55:27,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
163,1303479457085235201,2020-09-08 23:44:54,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
164,1303479427058159616,2020-09-08 23:44:47,"RT @SamsungMobile: The #GalaxyZFold2 has landed, and its changing the shape of the future. Which of its features showcased at the #Samsung",neutral,0.99
165,1303479405700763649,2020-09-08 23:44:42,"RT @SamsungMobile: Ramp up your selfies by taking it to the rear camera. #GalaxyZFold2

Learn more: https://t.co/kEWMF1PwXC https://t.co/WD",neutral,0.98
166,1303479388244029441,2020-09-08 23:44:38,"RT @SamsungMobile: Equipped with a camera that keeps track of you. #GalaxyZFold2

Learn more: https://t.co/o6rlrFEJAC https://t.co/rx82ajpH",neutral,0.97
167,1303478921719984128,2020-09-08 23:42:47,"RT @SamsungMobile: The next chapter unfolds: See what the future holds with the unboxing of #GalaxyZFold2
Learn more: https://t.co/K0zy2XK1",neutral,0.96
168,1303478740555628544,2020-09-08 23:42:03,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
169,1303478650809905153,2020-09-08 23:41:42,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
170,1303478393137029121,2020-09-08 23:40:41,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
171,1303478321968107521,2020-09-08 23:40:24,"RT @samsungID: Folded, it's a smartphone. Unfolded, it's a tablet.

Introducing the new Samsung Galaxy Z Fold2 - More than one. Better than",positive,0.99
172,1303477782693830656,2020-09-08 23:38:15,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
173,1303476289207062528,2020-09-08 23:32:19,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
174,1303473870012178433,2020-09-08 23:22:42,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
175,1303473172713406464,2020-09-08 23:19:56,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
176,1303467539880534018,2020-09-08 22:57:33,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
177,1303465511829876738,2020-09-08 22:49:29,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
178,1303464677108862978,2020-09-08 22:46:10,"Anyone wants to exchange a kidney, or bone marrow for #GalaxyZFold2 https://t.co/3h4uFyqANS",neutral,0.98
179,1303462330081193987,2020-09-08 22:36:51,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
180,1303461074251939840,2020-09-08 22:31:51,RT @SamsungTurkiye: #GalaxyZFold2 ile Gelecee Merhaba! https://t.co/Sn5WjVH6tH,neutral,0.95
181,1303460469085102080,2020-09-08 22:29:27,"RT @SamsungMobileSA: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2",neutral,0.84
182,1303460416345997319,2020-09-08 22:29:15,RT @SamsungTurkiye: #GalaxyZFold2 ile Gelecee Merhaba! https://t.co/Sn5WjVH6tH,neutral,0.95
183,1303459466101231616,2020-09-08 22:25:28,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
184,1303459268683735040,2020-09-08 22:24:41,I cant wait to experience the next level of flexible display! Thats got to be my favorite feature of the #GalaxyZFold2.,positive,0.98
185,1303458792617717766,2020-09-08 22:22:47,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
186,1303458006248681472,2020-09-08 22:19:40,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
187,1303457065105461249,2020-09-08 22:15:56,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
188,1303456679602790400,2020-09-08 22:14:24,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
189,1303455445164716032,2020-09-08 22:09:29,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
190,1303453890981969921,2020-09-08 22:03:19,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
191,1303453283667898374,2020-09-08 22:00:54,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
192,1303452599547572228,2020-09-08 21:58:11,"RT @MovilZona: Todava no lo viste? 

Primeras impresiones (vdeo): https://t.co/pH39o15kSQ
Ficha tcnica: https://t.co/JuU4qnfh4y

@Samsu",negative,0.58
193,1303452120155185152,2020-09-08 21:56:17,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
194,1303450786807119873,2020-09-08 21:50:59,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
195,1303450495793627137,2020-09-08 21:49:49,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
196,1303449985732628480,2020-09-08 21:47:48,Yeaaaaa na  #GalaxyZFold2 https://t.co/nRrwRnHbLu,neutral,0.99
197,1303447167227625472,2020-09-08 21:36:36,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
198,1303446283613503491,2020-09-08 21:33:05,"El paquete Galaxy Z Fold 2 Thom Browne Edition trae adems del Galaxy Z Fold2 de edicin especial, el nuevo Galaxy https://t.co/FSpSxy2ST7",neutral,1.0
199,1303445992809717760,2020-09-08 21:31:56,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
200,1303445240171421696,2020-09-08 21:28:56,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
201,1303445222509117442,2020-09-08 21:28:52,"Cancelled the Galaxy Z Fold 2 order 

After watching @scottpeachey try and talk some sense into me... And then me https://t.co/hk1m0kXwWA",negative,0.98
202,1303444895814746113,2020-09-08 21:27:34,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
203,1303444780249210882,2020-09-08 21:27:07,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
204,1303444698602770432,2020-09-08 21:26:47,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
205,1303444235815972864,2020-09-08 21:24:57,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
206,1303443399312396288,2020-09-08 21:21:37,RT @SamsungTurkiye: ift nizleme zellii ile paylamadan nce en iyi kareyi grn! #SamsungEvent #GalaxyZFold2 https://t.co/sjjObKYAnS,neutral,0.72
207,1303443373282521093,2020-09-08 21:21:31,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
208,1303442642206896128,2020-09-08 21:18:37,RT @SamsungMobileUS: The #GalaxyZFold2 5G is the revolutionary mobile experience you've been waiting for. Pre-order yours now.,neutral,0.94
209,1303441900855328768,2020-09-08 21:15:40,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
210,1303441403603812353,2020-09-08 21:13:42,RT @Samsung: Samsung experts explain the key camera features of #GalaxyZFold2 and how they work together with Flex mode to deliver innovati,neutral,1.0
211,1303440677431324672,2020-09-08 21:10:48,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
212,1303439355567108098,2020-09-08 21:05:33,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
213,1303439316639780865,2020-09-08 21:05:24,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
214,1303438759615016961,2020-09-08 21:03:11,"RT @MovilZona: Todava no lo viste? 

Primeras impresiones (vdeo): https://t.co/pH39o15kSQ
Ficha tcnica: https://t.co/JuU4qnfh4y

@Samsu",negative,0.58
215,1303438061112561665,2020-09-08 21:00:25,"RT @SamsungSverige: Framtiden har tv sidor. ppna fr nya mjligheter. #GalaxyZFold2 5G r hr, frkp din nu: https://t.co/zAKwGZygO4 htt",neutral,0.87
216,1303437670836772873,2020-09-08 20:58:52,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
217,1303437379928240129,2020-09-08 20:57:42,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
218,1303436003621974016,2020-09-08 20:52:14,I cant wait to experience the next level of flexible display! Thats got to be my favourite feature of the #GalaxyZFold2.,positive,0.99
219,1303435436455604225,2020-09-08 20:49:59,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
220,1303435310764711936,2020-09-08 20:49:29,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
221,1303434567605391360,2020-09-08 20:46:32,RT @SamsungMobileUS: The #GalaxyZFold2 5G is the revolutionary mobile experience you've been waiting for. Pre-order yours now.,neutral,0.94
222,1303433437190270976,2020-09-08 20:42:02,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
223,1303433154703884289,2020-09-08 20:40:55,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
224,1303430655301292033,2020-09-08 20:30:59,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
225,1303429443680112642,2020-09-08 20:26:10,"RT @MovilZona: Todava no lo viste? 

Primeras impresiones (vdeo): https://t.co/pH39o15kSQ
Ficha tcnica: https://t.co/JuU4qnfh4y

@Samsu",negative,0.58
226,1303428069038809088,2020-09-08 20:20:42,RT @SamsungMobileUS: The #GalaxyZFold2 5G is the revolutionary mobile experience you've been waiting for. Pre-order yours now.,neutral,0.94
227,1303427430284222473,2020-09-08 20:18:10,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
228,1303427323098693636,2020-09-08 20:17:44,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
229,1303426108973486080,2020-09-08 20:12:55,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
230,1303423788382478338,2020-09-08 20:03:42,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
231,1303423465777557505,2020-09-08 20:02:25,RT @SamsungIndia: The future is now. Get ready for #GalaxyZFold2  the phone that is designed to change the shape of the future. Which feat,neutral,0.9
232,1303422729270382593,2020-09-08 19:59:29,I am excited to try out the #DualPreview feature on the #GalaxyZFold2 and capture my special moments in a whole new way!,positive,0.7
233,1303422527327424513,2020-09-08 19:58:41,"RT @MovilZona: Todava no lo viste? 

Primeras impresiones (vdeo): https://t.co/pH39o15kSQ
Ficha tcnica: https://t.co/JuU4qnfh4y

@Samsu",negative,0.58
234,1303422277657255941,2020-09-08 19:57:42,"RT @MovilZona: Todava no lo viste? 

Primeras impresiones (vdeo): https://t.co/pH39o15kSQ
Ficha tcnica: https://t.co/JuU4qnfh4y

@Samsu",negative,0.58
235,1303422086413774850,2020-09-08 19:56:56,"RT @SamsungMobile: Farewell, flat.
As one era ends, the next one unfolds.
Change the shape of the future. #GalaxyZFold2

Learn More: https:",neutral,0.85
236,1303421882880974855,2020-09-08 19:56:07,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
237,1303421753289449472,2020-09-08 19:55:37,"RT @SamsungMobile: Youve had a sneak peek, now watch the full version of @BTS_twt unboxing the new #GalaxyZFold2 earlier at Unpacked! #Gal",neutral,0.97
